('gender',);0.6056034482758621;0.47794117647058826;0.5417723123732252;GaussianNB
('gender',);0.6056034482758621;0.47058823529411764;0.5380958417849899;XGBClassifier
('gender',);0.6056034482758621;0.47058823529411764;0.5380958417849899;RandomForestClassifier
('gender',);0.6056034482758621;0.5;0.552801724137931;LogisticRegression
('gender',);0.6056034482758621;0.47058823529411764;0.5380958417849899;SVC
('gender',);0.5;0.5294117647058824;0.5147058823529411;KNeighborsClassifier
('age',);0.5021551724137931;0.5882352941176471;0.5451952332657202;GaussianNB
('age',);0.5107758620689655;0.5294117647058824;0.520093813387424;XGBClassifier
('age',);0.5086206896551724;0.5294117647058824;0.5190162271805274;RandomForestClassifier
('age',);0.5193965517241379;0.6029411764705882;0.5611688640973631;LogisticRegression
('age',);0.5021551724137931;0.5955882352941176;0.5488717038539555;SVC
('age',);0.4525862068965517;0.5367647058823529;0.4946754563894523;KNeighborsClassifier
('bmi',);0.5237068965517241;0.49264705882352944;0.5081769776876268;GaussianNB
('bmi',);0.4892241379310345;0.5367647058823529;0.5129944219066938;XGBClassifier
('bmi',);0.47629310344827586;0.5514705882352942;0.513881845841785;RandomForestClassifier
('bmi',);0.41163793103448276;0.45588235294117646;0.43376014198782964;LogisticRegression
('bmi',);0.5258620689655172;0.49264705882352944;0.5092545638945234;SVC
('bmi',);0.5129310344827587;0.5808823529411765;0.5469066937119675;KNeighborsClassifier
('hypertension',);0.5301724137931034;0.4117647058823529;0.4709685598377282;GaussianNB
('hypertension',);0.5258620689655172;0.4117647058823529;0.4688133874239351;XGBClassifier
('hypertension',);0.5258620689655172;0.4117647058823529;0.4688133874239351;RandomForestClassifier
('hypertension',);0.5366379310344828;0.4117647058823529;0.47420131845841784;LogisticRegression
('hypertension',);0.5258620689655172;0.4117647058823529;0.4688133874239351;SVC
('hypertension',);0.5431034482758621;0.4117647058823529;0.4774340770791075;KNeighborsClassifier
('diabetes',);0.5107758620689655;0.45588235294117646;0.48332910750507097;GaussianNB
('diabetes',);0.5107758620689655;0.4485294117647059;0.4796526369168357;XGBClassifier
('diabetes',);0.5107758620689655;0.4485294117647059;0.4796526369168357;RandomForestClassifier
('diabetes',);0.5258620689655172;0.4632352941176471;0.49454868154158216;LogisticRegression
('diabetes',);0.5107758620689655;0.4485294117647059;0.4796526369168357;SVC
('diabetes',);0.5280172413793104;0.5220588235294118;0.5250380324543611;KNeighborsClassifier
('heart_failure',);0.5150862068965517;0.49264705882352944;0.5038666328600405;GaussianNB
('heart_failure',);0.5237068965517241;0.49264705882352944;0.5081769776876268;XGBClassifier
('heart_failure',);0.5237068965517241;0.49264705882352944;0.5081769776876268;RandomForestClassifier
('heart_failure',);0.5107758620689655;0.49264705882352944;0.5017114604462475;LogisticRegression
('heart_failure',);0.5237068965517241;0.49264705882352944;0.5081769776876268;SVC
('heart_failure',);0.49353448275862066;0.5147058823529411;0.5041201825557808;KNeighborsClassifier
('mmrc',);0.4267241379310345;0.4485294117647059;0.43762677484787016;GaussianNB
('mmrc',);0.6077586206896551;0.5735294117647058;0.5906440162271804;XGBClassifier
('mmrc',);0.6077586206896551;0.5735294117647058;0.5906440162271804;RandomForestClassifier
('mmrc',);0.4827586206896552;0.47794117647058826;0.4803498985801217;LogisticRegression
('mmrc',);0.5129310344827587;0.5514705882352942;0.5322008113590264;SVC
('mmrc',);0.7262931034482759;0.625;0.6756465517241379;KNeighborsClassifier
('fever',);0.5431034482758621;0.5;0.521551724137931;GaussianNB
('fever',);0.5495689655172413;0.5;0.5247844827586207;XGBClassifier
('fever',);0.5495689655172413;0.5;0.5247844827586207;RandomForestClassifier
('fever',);0.5366379310344828;0.5;0.5183189655172413;LogisticRegression
('fever',);0.5495689655172413;0.5;0.5247844827586207;SVC
('fever',);0.4676724137931034;0.5;0.4838362068965517;KNeighborsClassifier
('dyspnoea',);0.4676724137931034;0.5882352941176471;0.5279538539553752;GaussianNB
