('gender',);0.5991379310344828;0.47058823529411764;0.5348630831643002;GaussianNB
('gender',);0.5991379310344828;0.47058823529411764;0.5348630831643002;XGBClassifier
('gender',);0.5991379310344828;0.47058823529411764;0.5348630831643002;RandomForestClassifier
('gender',);0.5991379310344828;0.47794117647058826;0.5385395537525355;LogisticRegression
('gender',);0.5991379310344828;0.47058823529411764;0.5348630831643002;SVC
('gender',);0.5;0.49264705882352944;0.4963235294117647;KNeighborsClassifier
('age',);0.540948275862069;0.5661764705882353;0.5535623732251521;GaussianNB
('age',);0.45905172413793105;0.5661764705882353;0.5126140973630832;XGBClassifier
('age',);0.45905172413793105;0.5661764705882353;0.5126140973630832;RandomForestClassifier
('age',);0.5064655172413793;0.6102941176470589;0.5583798174442192;LogisticRegression
('age',);0.5538793103448276;0.5661764705882353;0.5600278904665315;SVC
('age',);0.5129310344827587;0.5882352941176471;0.5505831643002028;KNeighborsClassifier
('bmi',);0.3771551724137931;0.4852941176470588;0.43122464503042596;GaussianNB
('bmi',);0.41163793103448276;0.45588235294117646;0.43376014198782964;XGBClassifier
('bmi',);0.41379310344827586;0.47794117647058826;0.44586713995943206;RandomForestClassifier
('bmi',);0.3922413793103448;0.47058823529411764;0.43141480730223125;LogisticRegression
('bmi',);0.35560344827586204;0.47794117647058826;0.41677231237322515;SVC
('bmi',);0.4504310344827586;0.4632352941176471;0.4568331643002028;KNeighborsClassifier
('hypertension',);0.5258620689655172;0.4117647058823529;0.4688133874239351;GaussianNB
('hypertension',);0.5193965517241379;0.4117647058823529;0.4655806288032454;XGBClassifier
('hypertension',);0.5193965517241379;0.4117647058823529;0.4655806288032454;RandomForestClassifier
('hypertension',);0.5323275862068966;0.4117647058823529;0.47204614604462475;LogisticRegression
('hypertension',);0.5193965517241379;0.4117647058823529;0.4655806288032454;SVC
('hypertension',);0.4870689655172414;0.5;0.49353448275862066;KNeighborsClassifier
('diabetes',);0.521551724137931;0.45588235294117646;0.4887170385395537;GaussianNB
