"sep="";""";;;;;
('gender',);0.5125628140703518;0.4451219512195122;0.47058823529411764;0.47609100019466055;GaussianNB
('gender',);0.5125628140703518;0.45121951219512196;0.47058823529411764;0.4781235205198638;XGBClassifier
('gender',);0.5125628140703518;0.45121951219512196;0.47058823529411764;0.4781235205198638;RandomForestClassifier
('gender',);0.5125628140703518;0.4298780487804878;0.47794117647058826;0.4734606797738093;LogisticRegression
('gender',);0.5125628140703518;0.45121951219512196;0.47058823529411764;0.4781235205198638;SVC
('gender',);0.48743718592964824;0.5487804878048781;0.5294117647058824;0.5218764794801362;KNeighborsClassifier
('age',);0.5175879396984925;0.4878048780487805;0.5955882352941176;0.5336603510137969;GaussianNB
('age',);0.6884422110552764;0.5;0.49264705882352944;0.5603630899596019;XGBClassifier
('age',);0.7185929648241206;0.5;0.5;0.5728643216080402;RandomForestClassifier
('age',);0.5175879396984925;0.47865853658536583;0.5955882352941176;0.5306115705259921;LogisticRegression
('age',);0.5125628140703518;0.4115853658536585;0.5073529411764706;0.47716704036682694;SVC
('age',);0.6683417085427136;0.5640243902439024;0.5588235294117647;0.5970632093994602;KNeighborsClassifier
('bmi',);0.4824120603015075;0.524390243902439;0.5;0.5022674347346489;GaussianNB
('bmi',);0.6130653266331658;0.49085365853658536;0.5147058823529411;0.5395416225075641;XGBClassifier
('bmi',);0.6130653266331658;0.5;0.5220588235294118;0.5450413833875258;RandomForestClassifier
('bmi',);0.48743718592964824;0.5670731707317073;0.4632352941176471;0.5059152169263342;LogisticRegression
('bmi',);0.507537688442211;0.4817073170731707;0.41911764705882354;0.4694542175247351;SVC
('bmi',);0.592964824120603;0.5;0.5808823529411765;0.5579490590205932;KNeighborsClassifier
('hypertension',);0.5025125628140703;0.4054878048780488;0.4117647058823529;0.4399216911914907;GaussianNB
('hypertension',);0.45226130653266333;0.5;0.5;0.4840871021775544;XGBClassifier
('hypertension',);0.45226130653266333;0.5;0.5;0.4840871021775544;RandomForestClassifier
('hypertension',);0.45226130653266333;0.5;0.5;0.4840871021775544;LogisticRegression
('hypertension',);0.45226130653266333;0.5;0.5;0.4840871021775544;SVC
('hypertension',);0.5477386934673367;0.46646341463414637;0.5;0.5047340360338277;KNeighborsClassifier
('diabetes',);0.47738693467336685;0.5;0.5;0.4924623115577889;GaussianNB
('diabetes',);0.47738693467336685;0.5;0.5;0.4924623115577889;XGBClassifier
('diabetes',);0.47738693467336685;0.5;0.5;0.4924623115577889;RandomForestClassifier
('diabetes',);0.47738693467336685;0.5;0.5;0.4924623115577889;LogisticRegression
('diabetes',);0.47738693467336685;0.5;0.5;0.4924623115577889;SVC
('diabetes',);0.47738693467336685;0.4451219512195122;0.5147058823529411;0.47907158941527334;KNeighborsClassifier
('heart_failure',);0.4723618090452261;0.5274390243902439;0.49264705882352944;0.4974826307529998;GaussianNB
('heart_failure',);0.4723618090452261;0.5182926829268293;0.49264705882352944;0.494433850265195;XGBClassifier
('heart_failure',);0.4723618090452261;0.5182926829268293;0.49264705882352944;0.494433850265195;RandomForestClassifier
('heart_failure',);0.4723618090452261;0.5304878048780488;0.49264705882352944;0.49849889091560146;LogisticRegression
('heart_failure',);0.4723618090452261;0.5182926829268293;0.49264705882352944;0.494433850265195;SVC
('heart_failure',);0.4723618090452261;0.5182926829268293;0.49264705882352944;0.494433850265195;KNeighborsClassifier
('mmrc',);0.4824120603015075;0.5792682926829268;0.4411764705882353;0.5009522745242232;GaussianNB
('mmrc',);0.48743718592964824;0.3323170731707317;0.5514705882352942;0.45707494911189134;XGBClassifier
('mmrc',);0.48743718592964824;0.3323170731707317;0.5514705882352942;0.45707494911189134;RandomForestClassifier
('mmrc',);0.4824120603015075;0.6067073170731707;0.4338235294117647;0.507647635595481;LogisticRegression
('mmrc',);0.46733668341708545;0.4451219512195122;0.5;0.47081954487886585;SVC
('mmrc',);0.457286432160804;0.4573170731707317;0.5661764705882353;0.4935933253065903;KNeighborsClassifier
('fever',);0.47738693467336685;0.4603658536585366;0.5;0.4792509294439678;GaussianNB
('fever',);0.47738693467336685;0.4481707317073171;0.5;0.47518588879356133;XGBClassifier
('fever',);0.47738693467336685;0.4481707317073171;0.5;0.47518588879356133;RandomForestClassifier
('fever',);0.47738693467336685;0.4634146341463415;0.5;0.4802671896065694;LogisticRegression
('fever',);0.47738693467336685;0.4481707317073171;0.5;0.47518588879356133;SVC
('fever',);0.5226130653266332;0.4847560975609756;0.5;0.502456387629203;KNeighborsClassifier
('dyspnoea',);0.4824120603015075;0.5091463414634146;0.5882352941176471;0.5265978986275232;GaussianNB
('dyspnoea',);0.4824120603015075;0.4878048780487805;0.40441176470588236;0.4582095676853901;XGBClassifier
('dyspnoea',);0.4824120603015075;0.4878048780487805;0.625;0.531738979450096;RandomForestClassifier
('dyspnoea',);0.4824120603015075;0.5182926829268293;0.5808823529411765;0.5271956987231711;LogisticRegression
('dyspnoea',);0.4824120603015075;0.4878048780487805;0.40441176470588236;0.4582095676853901;SVC
('dyspnoea',);0.4824120603015075;0.4878048780487805;0.625;0.531738979450096;KNeighborsClassifier
('gender', 'age');0.5125628140703518;0.4420731707317073;0.47058823529411764;0.4750747400320589;GaussianNB
('gender', 'age');0.7788944723618091;0.45121951219512196;0.4632352941176471;0.5644497595581927;XGBClassifier
('gender', 'age');0.7587939698492462;0.45426829268292684;0.45588235294117646;0.5563148718244498;RandomForestClassifier
('gender', 'age');0.5477386934673367;0.4481707317073171;0.4485294117647059;0.4814796123131199;LogisticRegression
('gender', 'age');0.6030150753768844;0.4634146341463415;0.47058823529411764;0.5123393149391146;SVC
('gender', 'age');0.6884422110552764;0.46646341463414637;0.47794117647058826;0.5442822673866704;KNeighborsClassifier
('gender', 'bmi');0.5276381909547738;0.4268292682926829;0.49264705882352944;0.482371506023662;GaussianNB
('gender', 'bmi');0.5326633165829145;0.5091463414634146;0.5808823529411765;0.5408973369958353;XGBClassifier
('gender', 'bmi');0.5477386934673367;0.5;0.5441176470588235;0.5306187801753867;RandomForestClassifier
('gender', 'bmi');0.48743718592964824;0.46646341463414637;0.49264705882352944;0.482182553129108;LogisticRegression
('gender', 'bmi');0.4824120603015075;0.45121951219512196;0.5367647058823529;0.4901320927929942;SVC
('gender', 'bmi');0.5527638190954773;0.5060975609756098;0.5514705882352942;0.5367773227687938;KNeighborsClassifier
('gender', 'hypertension');0.49748743718592964;0.4451219512195122;0.47058823529411764;0.4710658745665199;GaussianNB
('gender', 'hypertension');0.5376884422110553;0.45121951219512196;0.4852941176470588;0.491400690684412;XGBClassifier
('gender', 'hypertension');0.5376884422110553;0.45121951219512196;0.4852941176470588;0.491400690684412;RandomForestClassifier
('gender', 'hypertension');0.49748743718592964;0.4298780487804878;0.47794117647058826;0.46843555414566856;LogisticRegression
('gender', 'hypertension');0.5376884422110553;0.45121951219512196;0.4852941176470588;0.491400690684412;SVC
('gender', 'hypertension');0.5025125628140703;0.5060975609756098;0.5294117647058824;0.5126739628318542;KNeighborsClassifier
('gender', 'diabetes');0.47738693467336685;0.45121951219512196;0.45588235294117646;0.4614962666032218;GaussianNB
('gender', 'diabetes');0.4321608040201005;0.4634146341463415;0.4485294117647059;0.4480349499770493;XGBClassifier
('gender', 'diabetes');0.4321608040201005;0.4634146341463415;0.4485294117647059;0.4480349499770493;RandomForestClassifier
('gender', 'diabetes');0.47738693467336685;0.4451219512195122;0.4632352941176471;0.46191472667017536;LogisticRegression
('gender', 'diabetes');0.4321608040201005;0.4634146341463415;0.4485294117647059;0.4480349499770493;SVC
('gender', 'diabetes');0.4321608040201005;0.4634146341463415;0.4485294117647059;0.4480349499770493;KNeighborsClassifier
('gender', 'heart_failure');0.4824120603015075;0.4878048780487805;0.47058823529411764;0.48026839121480186;GaussianNB
('gender', 'heart_failure');0.4824120603015075;0.49390243902439024;0.4632352941176471;0.4798499311478483;XGBClassifier
('gender', 'heart_failure');0.4824120603015075;0.49390243902439024;0.4632352941176471;0.4798499311478483;RandomForestClassifier
('gender', 'heart_failure');0.4824120603015075;0.49390243902439024;0.4632352941176471;0.4798499311478483;LogisticRegression
('gender', 'heart_failure');0.4824120603015075;0.49390243902439024;0.4632352941176471;0.4798499311478483;SVC
('gender', 'heart_failure');0.5577889447236181;0.5365853658536586;0.5;0.5314581035257588;KNeighborsClassifier
('gender', 'mmrc');0.5376884422110553;0.4481707317073171;0.47794117647058826;0.4879334501296535;GaussianNB
('gender', 'mmrc');0.542713567839196;0.32621951219512196;0.5588235294117647;0.47591886981536086;XGBClassifier
('gender', 'mmrc');0.542713567839196;0.46646341463414637;0.5514705882352942;0.5202158569028789;RandomForestClassifier
('gender', 'mmrc');0.48743718592964824;0.4451219512195122;0.4632352941176471;0.4652648104222692;LogisticRegression
('gender', 'mmrc');0.5226130653266332;0.5792682926829268;0.4411764705882353;0.5143526095325984;SVC
('gender', 'mmrc');0.5125628140703518;0.4725609756097561;0.5;0.49504126322670255;KNeighborsClassifier
('gender', 'fever');0.48743718592964824;0.4603658536585366;0.5;0.48260101319606163;GaussianNB
